Handle,Title,Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit
burton-mint-womens-boot-2015,Mint,Burton,Snowboard Boots,Snowboard Boots,TRUE,Size,7,Color,Black/Hot Pink,,,,6350,shopify,1,deny,manual,127.46,169.95,TRUE,TRUE,'886888966436,https://cdn.shopify.com/s/files/1/0938/8938/products/10627101505_1_1705x2100_300_RGB.jpeg?v=1445628127,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/10627101039_1_1689x2100_300_RGB.jpeg?v=1445628127,lb
burton-mint-womens-boot-2015,,,,,,,7,,White/Tan,,,,6350,shopify,1,deny,manual,127.46,169.95,TRUE,TRUE,'886888966566,https://cdn.shopify.com/s/files/1/0938/8938/products/10627101039_1_1689x2100_300_RGB.jpeg?v=1445628127,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/10627101113_1_1700x2100_300_RGB.jpeg?v=1445628127,lb
burton-mint-womens-boot-2015,,,,,,,9,,Purple/Print,,,,6350,shopify,1,deny,manual,127.46,169.95,TRUE,TRUE,'886888966474,https://cdn.shopify.com/s/files/1/0938/8938/products/10627101113_1_1700x2100_300_RGB.jpeg?v=1445628127,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/10627101505_1_1705x2100_300_RGB.jpeg?v=1445628127,lb
burton-mint-womens-boot-2015,,,,,,,9,,White/Tan,,,,6350,shopify,-1,deny,manual,127.46,169.95,TRUE,TRUE,'886888966603,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/10627101113_1_1700x2100_300_RGB.jpeg?v=1445628127,lb
burton-coco-womens-snowboard-boot-2015,Coco,Burton,Snowboard Boots,Snowboard Boots,TRUE,Size,5,Color,Black/Purple,,,,6350,shopify,1,deny,manual,112.46,149.95,TRUE,TRUE,'886888968430,https://cdn.shopify.com/s/files/1/0938/8938/products/10644101026_1_1706x2100_300_RGB.jpeg?v=1445628121,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/10644101026_1_1706x2100_300_RGB.jpeg?v=1445628121,lb
burton-coco-womens-snowboard-boot-2015,,,,,,,6,,Black/Purple,,,,6350,shopify,1,deny,manual,112.46,149.95,TRUE,TRUE,'886888968447,https://cdn.shopify.com/s/files/1/0938/8938/products/10644101110_1_1692x2100_300_RGB.jpeg?v=1445628121,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/10644101026_1_1706x2100_300_RGB.jpeg?v=1445628121,lb
burton-coco-womens-snowboard-boot-2015,,,,,,,6.5,,White/Grey/Teal,,,,6350,shopify,1,deny,manual,112.46,149.95,TRUE,TRUE,'886888968553,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/10644101110_1_1692x2100_300_RGB.jpeg?v=1445628121,lb
burton-coco-womens-snowboard-boot-2015,,,,,,,8.5,,White/Grey/Teal,,,,6350,shopify,1,deny,manual,112.46,149.95,TRUE,TRUE,'886888968591,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/10644101110_1_1692x2100_300_RGB.jpeg?v=1445628121,lb
burton-coco-womens-snowboard-boot-2015,,,,,,,10,,Black/Purple,,,,6350,shopify,1,deny,manual,112.46,149.95,TRUE,TRUE,'886888968416,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/10644101026_1_1706x2100_300_RGB.jpeg?v=1445628121,lb
burton-coco-womens-snowboard-boot-2015,,,,,,,10,,White/Grey/Teal,,,,6350,shopify,1,deny,manual,112.46,149.95,TRUE,TRUE,'886888968515,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/10644101110_1_1692x2100_300_RGB.jpeg?v=1445628121,lb
k2-women-s-izzy-snowboard-boot-2015,Izzy,K2,Snowboard Boots,Snowboard Boots,TRUE,Size,8,Color,Black,,,,6350,shopify,1,deny,manual,104.96,139.95,TRUE,TRUE,'886745213369,https://cdn.shopify.com/s/files/1/0938/8938/products/k2snow_1415_bts_izzy_black_swatch-black.jpeg?v=1445628118,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/k2snow_1415_bts_izzy_black_swatch-black.jpeg?v=1445628118,lb
k2-women-s-izzy-snowboard-boot-2015,,,,,,,9,,Black,,,,6350,shopify,1,deny,manual,104.96,139.95,TRUE,TRUE,'886745213383,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/k2snow_1415_bts_izzy_black_swatch-black.jpeg?v=1445628118,lb
rossignol-myth-binding-2016-womens,Myth,Rossignol,Snowboard Bindings,Snowboard Bindings,TRUE,Size,Small/Medium,Color,Pink/Black,,,,6350,shopify,3,deny,manual,129.95,,TRUE,TRUE,'3607681830307,https://cdn.shopify.com/s/files/1/0938/8938/products/rossignol_RGE0020_MYTH-SM.jpeg?v=1445627854,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/rossignol_RGE0020_MYTH-SM.jpeg?v=1445627854,lb
burton-shop-local-sidekick-binding-2016-womens,Sidekick,Burton,Snowboard Bindings,Snowboard Bindings,TRUE,Size,Medium,Color,Smoothie,,,,6350,shopify,1,deny,manual,249.95,,TRUE,TRUE,'632059929232,https://cdn.shopify.com/s/files/1/0938/8938/products/13459101483_1_655x720_72_RGB.jpeg?v=1445627852,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/13459101483_1_655x720_72_RGB.jpeg?v=1445627852,lb
burton-shop-local-sidekick-binding-2016-womens,,,,,,,Large,,Smoothie,,,,6350,shopify,1,deny,manual,249.95,,TRUE,TRUE,'632059929225,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/13459101483_1_655x720_72_RGB.jpeg?v=1445627852,lb
burton-lexa-est-binding-2016-womens,Lexa EST,Burton,Snowboard Bindings,Snowboard Bindings,TRUE,Size,Medium,Color,Queen Lacheetah,,,,6350,shopify,1,deny,manual,259.95,,TRUE,TRUE,'632059929652,https://cdn.shopify.com/s/files/1/0938/8938/products/10557102193_1_656x720_72_RGB.jpeg?v=1445627850,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/10557102193_1_656x720_72_RGB.jpeg?v=1445627850,lb
burton-lexa-est-binding-2016-womens,,,,,,,Large,,Bad Black,,,,6350,shopify,1,deny,manual,259.95,,TRUE,TRUE,'632059929614,https://cdn.shopify.com/s/files/1/0938/8938/products/10557102192_1_666x720_72_RGB.jpeg?v=1445627850,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/10557102192_1_666x720_72_RGB.jpeg?v=1445627850,lb
rossignol-tesla-binding-2016-womens,Tesla,Rossignol,Snowboard Bindings,Snowboard Bindings,TRUE,Size,S/M,Color,Red/Purple,,,,6350,shopify,2,deny,manual,149.95,,TRUE,TRUE,'3607681830253,https://cdn.shopify.com/s/files/1/0938/8938/products/rossignol_RGE0019_TESLA-SM.jpeg?v=1445627848,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/rossignol_RGE0019_TESLA-SM.jpeg?v=1445627848,lb
burton-citizen-binding-2016-womens,Citizen,Burton,Snowboard Bindings,Snowboard Bindings,TRUE,Size,Medium,Color,Nurple,,,,6350,shopify,3,deny,manual,139.95,,TRUE,TRUE,'632059928006,https://cdn.shopify.com/s/files/1/0938/8938/products/10540102509_1_666x720_72_RGB.jpeg?v=1445627845,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/10540102509_1_666x720_72_RGB.jpeg?v=1445627845,lb
burton-citizen-binding-2016-womens,,,,,,,Medium,,White,,,,6350,shopify,1,deny,manual,139.95,,TRUE,TRUE,'632059927979,https://cdn.shopify.com/s/files/1/0938/8938/products/10540102001_1_663x720_72_RGB.jpeg?v=1445627845,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/10540102100_1_668x720_72_RGB.jpeg?v=1445627845,lb
burton-citizen-binding-2016-womens,,,,,,,Large,,Nurple,,,,6350,shopify,1,deny,manual,139.95,,TRUE,TRUE,'632059927993,https://cdn.shopify.com/s/files/1/0938/8938/products/10540102100_1_668x720_72_RGB.jpeg?v=1445627845,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/10540102509_1_666x720_72_RGB.jpeg?v=1445627845,lb
burton-citizen-binding-2016-womens,,,,,,,Large,,Black,,,,6350,shopify,1,deny,manual,139.95,,TRUE,TRUE,'632059927931,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/10540102001_1_663x720_72_RGB.jpeg?v=1445627845,lb
burton-citizen-binding-2016-womens,,,,,,,Large,,White,,,,6350,shopify,1,deny,manual,139.95,,TRUE,TRUE,'632059927962,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/10540102100_1_668x720_72_RGB.jpeg?v=1445627845,lb
burton-lexa-binding-2016-womens,Lexa,Burton,Snowboard Bindings,Snowboard Bindings,TRUE,Size,Medium,Color,Lacheetah,,,,6350,shopify,1,deny,manual,259.95,,TRUE,TRUE,'632059928303,https://cdn.shopify.com/s/files/1/0938/8938/products/10545102193_1_679x720_72_RGB.jpeg?v=1445627842,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/10545102193_1_679x720_72_RGB.jpeg?v=1445627842,lb
burton-lexa-binding-2016-womens,,,,,,,Medium,,Blue Bird,,,,6350,shopify,1,deny,manual,259.95,,TRUE,TRUE,'632059928334,https://cdn.shopify.com/s/files/1/0938/8938/products/10545102410_1_676x720_72_RGB.jpeg?v=1445627842,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/10545102410_1_676x720_72_RGB.jpeg?v=1445627842,lb
burton-stiletto-binding-2016-womens,Stiletto,Burton,Snowboard Bindings,Snowboard Bindings,TRUE,Size,Medium,Color,Black/White,,,,6350,shopify,1,deny,manual,179.95,,TRUE,TRUE,'886888978996,https://cdn.shopify.com/s/files/1/0938/8938/products/10562101030_1_677x720_72_RGB.jpeg?v=1445627840,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/10562101030_1_677x720_72_RGB.jpeg?v=1445627840,lb
burton-stiletto-binding-2016-womens,,,,,,,Large,,Black/White,,,,6350,shopify,1,deny,manual,179.95,,TRUE,TRUE,'886888978989,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/10562101030_1_677x720_72_RGB.jpeg?v=1445627840,lb
burton-scribe-binding-2016-womens,Scribe,Burton,Snowboard Bindings,Snowboard Bindings,TRUE,Size,Medium,Color,Bloodshot,,,,6350,shopify,1,deny,manual,229.95,,TRUE,TRUE,'632059929058,https://cdn.shopify.com/s/files/1/0938/8938/products/10552102617_1_687x720_72_RGB.jpeg?v=1445627838,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/10552102617_1_687x720_72_RGB.jpeg?v=1445627838,lb
burton-scribe-binding-2016-womens,,,,,,,Medium,,50 Shades of Green,,,,6350,shopify,1,deny,manual,229.95,,TRUE,TRUE,'632059929027,https://cdn.shopify.com/s/files/1/0938/8938/products/10552102315_1_693x720_72_RGB.jpeg?v=1445627838,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/10552102315_1_693x720_72_RGB.jpeg?v=1445627838,lb
burton-scribe-binding-2016-womens,,,,,,,Large,,50 Shades of Green,,,,6350,shopify,1,deny,manual,229.95,,TRUE,TRUE,'632059929010,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/10552102315_1_693x720_72_RGB.jpeg?v=1445627838,lb
burton-support-local-scribe-binding-2016-womens,Scribe,Burton,Snowboard Bindings,Snowboard Bindings,TRUE,Size,Medium,Color,Second Black,,,,6350,shopify,1,deny,manual,229.95,,TRUE,TRUE,'632059928990,https://cdn.shopify.com/s/files/1/0938/8938/products/10552102189_1_692x720_72_RGB.jpeg?v=1445627835,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/10552102189_1_692x720_72_RGB.jpeg?v=1445627835,lb
burton-support-local-scribe-binding-2016-womens,,,,,,,Large,,Second Black,,,,6350,shopify,1,deny,manual,229.95,,TRUE,TRUE,'632059928983,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/10552102189_1_692x720_72_RGB.jpeg?v=1445627835,lb
burton-scribe-est-womens-binding-2015,Scribe EST,Burton,Snowboard Bindings,Snowboard Bindings,TRUE,Size,Medium,Color,Frostberry Crunch,,,,6350,shopify,1,deny,manual,172.46,229.95,TRUE,TRUE,'886888980197,https://cdn.shopify.com/s/files/1/0938/8938/products/10560101312_1_694x720_72_RGB.jpeg?v=1445627834,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/10560101312_1_694x720_72_RGB.jpeg?v=1445627834,lb
burton-lexa-est-womens-binding-2015,Lexa EST,Burton,Snowboard Bindings,Snowboard Bindings,TRUE,Size,Medium,Color,Green Tea,,,,6350,shopify,1,deny,manual,202.46,269.95,TRUE,TRUE,'886888979955,https://cdn.shopify.com/s/files/1/0938/8938/products/10557101314_1_2052x2100_300_RGB.jpeg?v=1445627831,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/10557101314_1_2052x2100_300_RGB.jpeg?v=1445627831,lb
burton-lexa-est-womens-binding-2015,,,,,,,Large,,Crime Scene,,,,6350,shopify,1,deny,manual,202.46,269.95,TRUE,TRUE,'886888979979,https://cdn.shopify.com/s/files/1/0938/8938/products/10557101606_1_2075x2100_300_RGB.jpeg?v=1445627831,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/10557101606_1_2075x2100_300_RGB.jpeg?v=1445627831,lb
rossignol-gala-womens-binding-2015,Gala,Rossignol,Snowboard Bindings,Snowboard Bindings,TRUE,Size,Small/Medium,Color,Black/Purple,,,,6350,shopify,2,deny,manual,89.96,119.95,TRUE,TRUE,'3607681625064,https://cdn.shopify.com/s/files/1/0938/8938/products/rossignol_RGD0018_GALA_SIDE.jpeg?v=1445627828,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/rossignol_RGD0018_GALA_SIDE.jpeg?v=1445627828,lb
rossignol-tesla-womens-binding-2015,Tesla,Rossignol,Snowboard Bindings,Snowboard Bindings,TRUE,Size,Small/Medium,Color,Purple/Yellow,,,,6350,shopify,2,deny,manual,104.96,139.95,TRUE,TRUE,'3607681625002,https://cdn.shopify.com/s/files/1/0938/8938/products/rossignol_RGD0016_TESLA_SIDE.jpeg?v=1445627827,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/rossignol_RGD0016_TESLA_SIDE.jpeg?v=1445627827,lb
rossignol-frenemy-womens-binding-2015,Frenemy,Rossignol,Snowboard Bindings,Snowboard Bindings,TRUE,Size,Small/Medium,Color,Black/Blue,,,,6350,shopify,1,deny,manual,104.96,139.95,TRUE,TRUE,'3607681624999,https://cdn.shopify.com/s/files/1/0938/8938/products/rossignol_RGD0015_FRENEMY_SIDE.jpeg?v=1445627826,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/rossignol_RGD0015_FRENEMY_SIDE.jpeg?v=1445627826,lb
rossignol-diva-womens-binding-2015,Diva,Rossignol,Snowboard Bindings,Snowboard Bindings,TRUE,Size,Small/Medium,Color,Pink/Black,,,,6350,shopify,1,deny,manual,119.96,159.95,TRUE,TRUE,'3607681624913,https://cdn.shopify.com/s/files/1/0938/8938/products/rossignol_RGD0013_DIVA_SIDE.jpeg?v=1445627825,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/rossignol_RGD0013_DIVA_SIDE.jpeg?v=1445627825,lb
burton-stiletto-womens-binding-2015,Stiletto,Burton,Snowboard Bindings,Snowboard Bindings,TRUE,Size,Medium,Color,Yellow,,,,6350,shopify,1,deny,manual,127.46,169.95,TRUE,TRUE,'886888979054,https://cdn.shopify.com/s/files/1/0938/8938/products/10548101700_1_1709x1780_300_RGB.jpeg?v=1445627821,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/10548101700_1_1709x1780_300_RGB.jpeg?v=1445627821,lb
burton-stiletto-womens-binding-2015,,,,,,,Medium,,Purple,,,,6350,shopify,1,deny,manual,127.46,169.95,TRUE,TRUE,'886888979023,https://cdn.shopify.com/s/files/1/0938/8938/products/10548101500_1_1690x1781_300_RGB.jpeg?v=1445627821,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/10548101500_1_1690x1781_300_RGB.jpeg?v=1445627821,lb
burton-citizen-womens-binding-2015,Citizen,Burton,Snowboard Bindings,Snowboard Bindings,TRUE,Size,Medium,Color,Teal,,,,6350,shopify,1,deny,manual,97.46,129.95,TRUE,TRUE,'886888978330,https://cdn.shopify.com/s/files/1/0938/8938/products/10540101445_1_1786x1800_300_RGB.jpeg?v=1445627818,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/10540101445_1_1786x1800_300_RGB.jpeg?v=1445627818,lb
burton-citizen-womens-binding-2015,,,,,,,Medium,,Black,,,,6350,shopify,2,deny,manual,97.46,129.95,TRUE,TRUE,'886888497763,https://cdn.shopify.com/s/files/1/0938/8938/products/10540100001_1_1688x1757_300_RGB.jpeg?v=1445627818,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/10540100001_1_1688x1757_300_RGB.jpeg?v=1445627818,lb
nordic-cruise-w-55,Cruise 55,Nordica,Ski Boots,Ski Boots,TRUE,Size,23.5,Color,White/Silver,,,,6350,shopify,1,deny,manual,199,,TRUE,TRUE,'885315606174,https://cdn.shopify.com/s/files/1/0938/8938/products/3432061662420-2.jpeg?v=1445627344,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/3432061662420-2.jpeg?v=1445627344,lb
nordic-cruise-w-55,,,,,,,24.5,,White/Silver,,,,6350,shopify,2,deny,manual,199,,TRUE,TRUE,'885315606198,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/3432061662420-2.jpeg?v=1445627344,lb
nordic-cruise-w-55,,,,,,,25.5,,White/Silver,,,,6350,shopify,2,deny,manual,199,,TRUE,TRUE,'885315606211,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/3432061662420-2.jpeg?v=1445627344,lb
nordic-cruise-w-55,,,,,,,26.5,,White/Silver,,,,6350,shopify,1,deny,manual,199,,TRUE,TRUE,'885315606235,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/3432061662420-2.jpeg?v=1445627344,lb
nordica-nxt-n6-w-boot-2016-womens,NXT N6,Nordica,Ski Boots,Ski Boots,TRUE,Size,23.5,Color,White/Grey,,,,6350,shopify,1,deny,manual,189,,TRUE,TRUE,'888341116587,https://cdn.shopify.com/s/files/1/0938/8938/products/1600x0r_05037500361.jpeg?v=1445627342,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/1600x0r_05037500361.jpeg?v=1445627342,lb
nordica-nxt-n6-w-boot-2016-womens,,,,,,,24.5,,White/Grey,,,,6350,shopify,2,deny,manual,189,,TRUE,TRUE,'888341116600,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/1600x0r_05037500361.jpeg?v=1445627342,lb
nordica-nxt-n6-w-boot-2016-womens,,,,,,,25.5,,White/Grey,,,,6350,shopify,2,deny,manual,189,,TRUE,TRUE,'888341116624,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/1600x0r_05037500361.jpeg?v=1445627342,lb
nordica-nxt-n5-w-boot-2016-womens,NXT N5,Nordica,Ski Boots,Ski Boots,TRUE,Size,24.5,Color,Blue,,,,6350,shopify,2,deny,manual,199,,TRUE,TRUE,'888341116341,https://cdn.shopify.com/s/files/1/0938/8938/products/1600x0r_05037100N97.jpeg?v=1445627340,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/1600x0r_05037100N97.jpeg?v=1445627340,lb
nordica-nxt-n5-w-boot-2016-womens,,,,,,,25.5,,Blue,,,,6350,shopify,1,deny,manual,199,,TRUE,TRUE,'888341116365,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/1600x0r_05037100N97.jpeg?v=1445627340,lb
nordica-nxt-n4-w-2016-womens,NXT N4,Nordica,Ski Boots,Ski Boots,TRUE,Size,24.5,Color,Anthracite/Black,,,,6350,shopify,1,deny,manual,249,,TRUE,TRUE,'888341115979,https://cdn.shopify.com/s/files/1/0938/8938/products/nxt_n4_w_05032900n16_2015.jpeg?v=1445627339,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/nxt_n4_w_05032900n16_2015.jpeg?v=1445627339,lb
tecnica-mach1-85-womens-boot-2015,MACH1 85,Tecnica,Ski Boots,Ski Boots,TRUE,Size,23.5,Color,Black,,,,6350,shopify,1,deny,manual,349.99,,TRUE,TRUE,'885315874450,https://cdn.shopify.com/s/files/1/0938/8938/products/600x0r_201392_00_051.jpeg?v=1445627335,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/600x0r_201392_00_051.jpeg?v=1445627335,lb
tecnica-ten-2-85w-c-a-womens-boot-2015,Ten.2 85,Tecnica,Ski Boots,Ski Boots,TRUE,Size,25.5,Color,Black,,,,6350,shopify,1,deny,manual,299.99,,TRUE,TRUE,'885315882752,https://cdn.shopify.com/s/files/1/0938/8938/products/600x0r_201405_00_051.jpeg?v=1445627333,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/600x0r_201405_00_051.jpeg?v=1445627333,lb
nordica-cruise-75-w-boot-2015,Cruise 75,Nordica,Ski Boots,Ski Boots,TRUE,Size,23.5,Color,Black,,,,6350,shopify,1,deny,manual,249,0,TRUE,TRUE,'885315623256,https://cdn.shopify.com/s/files/1/0938/8938/products/600x600c_05054301576.jpeg?v=1445627332,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/600x600c_05054301576.jpeg?v=1445627332,lb
nordica-cruise-75-w-boot-2015,,,,,,,24.5,,Black,,,,6350,shopify,1,deny,manual,249,0,TRUE,TRUE,'885315623270,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/600x600c_05054301576.jpeg?v=1445627332,lb
nordica-cruise-75-w-boot-2015,,,,,,,25.5,,Black,,,,6350,shopify,2,deny,manual,249,0,TRUE,TRUE,'885315623294,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/600x600c_05054301576.jpeg?v=1445627332,lb
nordica-cruise-75-w-boot-2015,,,,,,,26.5,,Black,,,,6350,shopify,1,deny,manual,249,0,TRUE,TRUE,'885315623317,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/600x600c_05054301576.jpeg?v=1445627332,lb
nordica-nxt-n3-womens-boot-2015,NXT N3,Nordica,Ski Boots,Ski Boots,TRUE,Size,24.5,Color,Smoke,,,,6350,shopify,1,deny,manual,349.99,449.99,TRUE,TRUE,'8034033885558,https://cdn.shopify.com/s/files/1/0938/8938/products/600x600c_05032500V17-1.jpeg?v=1445627331,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/600x600c_05032500V17-1.jpeg?v=1445627331,lb
nordica-nxt-n3-womens-boot-2015,,,,,,,25.5,,Smoke,,,,6350,shopify,1,deny,manual,349.99,449.99,TRUE,TRUE,'8034033885572,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/600x600c_05032500V17-1.jpeg?v=1445627331,lb
nordica-women-s-one-40,One 40,Nordica,Ski Boots,Ski Boots,TRUE,Size,24.5,Color,White,,,,6350,shopify,0,deny,manual,179.99,245,TRUE,TRUE,'8034033291885,https://cdn.shopify.com/s/files/1/0938/8938/products/ONE_W40_05060300862-1.jpeg?v=1445627330,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/ONE_W40_05060300862-1.jpeg?v=1445627330,lb
nordica-women-s-one-40,,,,,,,25.5,,White,,,,6350,shopify,1,deny,manual,179.99,245,TRUE,TRUE,'885315291905,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/ONE_W40_05060300862-1.jpeg?v=1445627330,lb
nordica-women-s-one-40,,,,,,,26.5,,White,,,,6350,shopify,1,deny,manual,179.99,245,TRUE,TRUE,'885315291929,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/ONE_W40_05060300862-1.jpeg?v=1445627330,lb
nordica-women-s-hell-and-back-h3-boot-2014,Hell And Back,Nordica,Ski Boots,Ski Boots,TRUE,Size,25.5,Color,Blue,,,,6350,shopify,1,deny,manual,345,499,TRUE,TRUE,'885315622471,https://cdn.shopify.com/s/files/1/0938/8938/products/HELL___BACK_H3_W_05006500001.jpeg?v=1445627329,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/HELL___BACK_H3_W_05006500001.jpeg?v=1445627329,lb
roxy-flicker-jacket-2016-womens,Flicker,Roxy,Jackets,"2016, layers, Roxy, womens",TRUE,Size,Medium,Color,Bright White,,,,0,shopify,10,deny,manual,279.95,,TRUE,TRUE,'888701250371,https://cdn.shopify.com/s/files/1/0938/8938/products/erjtj03023_flickerjk_v_wbb0_frt1.jpeg?v=1445627031,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/erjtj03023_flickerjk_v_wbb0_frt1.jpeg?v=1445627031,lb
bogner-winona-d-jacket-2016-womens,Winona,Bogner,Jackets,Jackets,TRUE,Size,6,Color,Off-White/Multicolor,,,,1361,shopify,10,deny,manual,1799,,TRUE,TRUE,'4051212158443,https://cdn.shopify.com/s/files/1/0938/8938/products/Screen_Shot_2015-10-11_at_5.07.20_PM.png?v=1445627030,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/8938/products/Screen_Shot_2015-10-11_at_5.07.20_PM.png?v=1445627030,lb
